date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:49:10	2310/2310	---MC-	200	added ('OK')	text/xml	date:Wed,%2018%20Aug%202021%2012:49:10%20GMT	http://petrogas-energy.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpetrogas-energy.com%2Fupstream%2F&format=xml	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-json/oembed/1.0/embededbf	(from http://petrogas-energy.com/upstream/)
05:49:35	151317/151317	---M--	200	added ('OK')	image/png	etag:%223840cec-24f15-575342aa8ad80%22	http://petrogas-energy.com/wp-content/uploads/2018/09/EP.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/uploads/2018/09/EP.png	(from http://petrogas-energy.com/upstream/)
05:49:37	2223/2223	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Aug%202021%2012:49:36%20GMT	http://petrogas-energy.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpetrogas-energy.com%2Fdownstream%2F	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-json/oembed/1.0/embedef33.json	(from http://petrogas-energy.com/downstream/)
05:49:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Aug%202021%2012:49:38%20GMT	http://petrogas-energy.com/?p=3322	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/index0ec2.html	(from http://petrogas-energy.com/downstream/)
05:49:39	2320/2320	---MC-	200	added ('OK')	text/xml	date:Wed,%2018%20Aug%202021%2012:49:39%20GMT	http://petrogas-energy.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpetrogas-energy.com%2Fdownstream%2F&format=xml	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-json/oembed/1.0/embed4902	(from http://petrogas-energy.com/downstream/)
05:50:02	628593/628593	---M--	200	added ('OK')	image/png	etag:%223840d2a-99771-57548c4f46780%22	http://petrogas-energy.com/wp-content/uploads/2018/09/l4.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/uploads/2018/09/l4.png	(from http://petrogas-energy.com/midstream/)
05:50:04	2208/2208	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Aug%202021%2012:50:03%20GMT	http://petrogas-energy.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpetrogas-energy.com%2Ffinance%2F	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-json/oembed/1.0/embedcafa.json	(from http://petrogas-energy.com/finance/)
05:50:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Aug%202021%2012:50:05%20GMT	http://petrogas-energy.com/?p=3339	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/indexa769.html	(from http://petrogas-energy.com/finance/)
05:50:06	2305/2305	---MC-	200	added ('OK')	text/xml	date:Wed,%2018%20Aug%202021%2012:50:05%20GMT	http://petrogas-energy.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpetrogas-energy.com%2Ffinance%2F&format=xml	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-json/oembed/1.0/embedd1ac	(from http://petrogas-energy.com/finance/)
05:50:12	565591/565591	---M--	200	added ('OK')	image/png	etag:%223840d5b-8a157-57548c30c1f80%22	http://petrogas-energy.com/wp-content/uploads/2018/09/l3.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/uploads/2018/09/l3.png	(from http://petrogas-energy.com/midstream/)
05:50:22	344802/344802	---M--	200	added ('OK')	image/png	etag:%223840daa-542e2-5755ace49c200%22	http://petrogas-energy.com/wp-content/uploads/2018/09/l9.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/uploads/2018/09/l9.png	(from http://petrogas-energy.com/downstream/)
05:53:38	7094011/7094011	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%223840f0c-6c3efb-57546ece2cb80%22	http://petrogas-energy.com/wp-content/uploads/2018/09/Petrogas-Profile.pdf	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/uploads/2018/09/Petrogas-Profile.pdf	(from http://petrogas-energy.com/)
